"HAUL_ID","OPERATION_ID","CRUISE_ID","CRUISE_LEG_ID","HAUL","STRATUM_ID","STATION_ID","NET_NUMBER","FOOTROPE_NUMBER","PORT_DOOR_NUMBER","STARBOARD_DOOR_NUMBER","SKIPPER_PERSONNEL_ID","AUTOTRAWL_METHOD","HAUL_TYPE","PERFORMANCE","BOTTOM_TYPE","BOTTOM_TYPE_METHOD","STEEPNESS","STEEPNESS_METHOD","START_TIMELOG","END_TIMELOG","DISTANCE_FISHED","DISTANCE_FISHED_METHOD","DOOR_SPREAD","DOOR_SPREAD_METHOD","DOOR_SPREAD_PINGS","DOOR_SPREAD_STANDARD_DEVIATION","NET_SPREAD","NET_SPREAD_METHOD","NET_SPREAD_PINGS","NET_SPREAD_STANDARD_DEVIATION","NET_HEIGHT","NET_HEIGHT_METHOD","NET_HEIGHT_PINGS","NET_HEIGHT_STANDARD_DEVIATION","GEAR_DEPTH","GEAR_DEPTH_METHOD","BOTTOM_DEPTH","BOTTOM_DEPTH_METHOD","WIRE_OUT","WIRE_OUT_METHOD","GEAR","ACCESSORIES","BOTTOM_CONTACT_METHOD","SURFACE_TEMPERATURE","SURFACE_TEMPERATURE_METHOD","GEAR_TEMPERATURE","GEAR_TEMPERATURE_METHOD","WIND_SPEED","WIND_SPEED_METHOD","WIND_DIRECTION","WIND_DIRECTION_METHOD","WAVE_HEIGHT","WAVE_HEIGHT_METHOD","WAVE_DIRECTION","WAVE_DIRECTION_METHOD","SWELL_HEIGHT","SWELL_HEIGHT_METHOD","SWELL_DIRECTION","SWELL_DIRECTION_METHOD","CURRENT_SPEED","CURRENT_SPEED_METHOD","CURRENT_DIRECTION","CURRENT_DIRECTION_METHOD","RECORDER_PERSONNEL_ID","TIME_ZONE","TOTAL_HAUL_WEIGHT","HAUL_CATCH_SAMPLE_METHOD","SPEED_METHOD","STRATUM","STATION","EDIT_DISTANCE_FISHED","EDIT_DISTANCE_FISHED_UNITS","EDIT_DOOR_SPREAD","EDIT_DOOR_SPREAD_UNITS","EDIT_NET_SPREAD","EDIT_NET_SPREAD_UNITS","EDIT_NET_HEIGHT","EDIT_NET_HEIGHT_UNITS","EDIT_GEAR_DEPTH","EDIT_GEAR_DEPTH_UNITS","EDIT_BOTTOM_DEPTH","EDIT_BOTTOM_DEPTH_UNITS","EDIT_WIRE_OUT","EDIT_WIRE_OUT_UNITS","EDIT_SURFACE_TEMPERATURE","EDIT_SURFACE_TEMPERATURE_UNITS","EDIT_GEAR_TEMPERATURE","EDIT_GEAR_TEMPERATURE_UNITS","EDIT_WIND_SPEED","EDIT_WIND_SPEED_UNITS","EDIT_WAVE_HEIGHT","EDIT_WAVE_HEIGHT_UNITS","EDIT_SWELL_HEIGHT","EDIT_SWELL_HEIGHT_UNITS","EDIT_CURRENT_SPEED","EDIT_CURRENT_SPEED_UNITS","EDIT_TOTAL_HAUL_WEIGHT_UNITS","EDIT_TOTAL_HAUL_WEIGHT","DATA_VERSION","CREATE_DATE","CREATED_BY","LOAD_ID","RECORD_SOURCE_ID","DAY_NIGHT_FLAG","TARGET_DEPTH","EDIT_TARGET_DEPTH","EDIT_TARGET_DEPTH_UNITS","DURATION","EDIT_DURATION","EDIT_DURATION_UNITS","ORIGINAL_RECORD_ID","RECORDERS_NAME","ABUNDANCE_HAUL"
19908,,751,519,41,,,14,14,2130,2130,929,,3,3.13,,,,,3,7,2.92,1,,,,,17.0809,7,36,0.3695,2.333,6,42,0.14,88,4,90,5,320.04,5,44,15,5,6.56,14,2.96,6,15,4,200,2,3,2,200,2,5,2,200,2,,,,,,-8,1156,2,11,31,"D-07",2.92,"KM",,"",17.0809,"M",2.333,"M",88,"M",90,"M",175,"FM",6.56,"C",2.96,"C",15,"KT",3,"FT",5,"FT",,"","KG",1156,2017.1,08-JUN-21,"Britt, Lyle",1443,11,"",,,"",,,"",12393,"Britt, Lyle","Y"
19909,,751,519,42,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.926,1,,,,,16.8984,7,73,0.5613,2.316,6,361,0.14,91,4,93,5,320.04,5,44,15,5,6.5,14,3.47,6,15,4,200,2,3,2,200,2,6,2,200,2,,,,,,-8,1332,2,11,31,"C-07",2.926,"KM",,"",16.8984,"M",2.316,"M",91,"M",93,"M",175,"FM",6.5,"C",3.47,"C",15,"KT",3,"FT",6,"FT",,"","KG",1332,2017.1,08-JUN-21,"Britt, Lyle",1443,11,"",,,"",,,"",12394,"Britt, Lyle","Y"
19910,,751,519,43,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.883,1,,,,,16.1879,7,51,0.3224,2.308,6,110,0.38,93,4,95,5,320.04,5,44,15,5,6.79,14,4.1,6,15,4,220,2,3,2,220,2,5,2,220,2,,,,,,-8,1610,2,11,31,"C-06",2.883,"KM",,"",16.1879,"M",2.308,"M",93,"M",95,"M",175,"FM",6.79,"C",4.1,"C",15,"KT",3,"FT",5,"FT",,"","KG",1610,2017.1,08-JUN-21,"Britt, Lyle",1443,11,"",,,"",,,"",12395,"Britt, Lyle","Y"
19911,,751,519,44,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.942,1,,,,,17.2273,7,46,0.2867,2.374,6,1084,0.09,91,4,93,5,320.04,5,44,15,5,6.83,14,3.07,6,10,4,200,2,2,2,200,2,4,2,200,2,,,,,,-8,990,2,11,31,"D-06",2.942,"KM",,"",17.2273,"M",2.374,"M",91,"M",93,"M",175,"FM",6.83,"C",3.07,"C",10,"KT",2,"FT",4,"FT",,"","KG",990,2017.1,08-JUN-21,"Britt, Lyle",1443,11,"",,,"",,,"",12396,"Britt, Lyle","Y"
19912,,751,519,45,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.948,1,,,,,17.5664,7,23,0.5933,2.306,6,1260,0.15,85,4,87,5,274.32,5,44,15,5,6.19,14,2.98,6,25,4,300,2,3,2,300,2,8,2,300,2,,,,,,-8,,1,11,31,"E-06",2.948,"KM",,"",17.5664,"M",2.306,"M",85,"M",87,"M",150,"FM",6.19,"C",2.98,"C",25,"KT",3,"FT",8,"FT",,"","",,2017.1,09-JUN-21,"Britt, Lyle",1445,11,"",,,"",,,"",12397,"Britt, Lyle","Y"
19913,,751,519,46,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.798,1,,,,,16.6804,7,69,0.5106,2.226,6,716,0.11,73,4,75,5,274.32,5,44,15,5,5.94,14,2.56,6,15,4,300,2,3,2,300,2,6,2,300,2,,,,,,-8,1066,2,11,31,"F-06",2.798,"KM",,"",16.6804,"M",2.226,"M",73,"M",75,"M",150,"FM",5.94,"C",2.56,"C",15,"KT",3,"FT",6,"FT",,"","KG",1066,2017.1,09-JUN-21,"Britt, Lyle",1445,11,"",,,"",,,"",12398,"Britt, Lyle","Y"
19914,,751,519,47,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.825,1,,,,,16.1715,7,96,0.4628,2.412,6,896,0.13,67,4,69,5,228.6,5,44,15,5,5.91,14,2.36,6,15,4,310,2,3,2,310,2,5,2,310,2,,,,,,-8,,1,11,31,"G-06",2.825,"KM",,"",16.1715,"M",2.412,"M",67,"M",69,"M",125,"FM",5.91,"C",2.36,"C",15,"KT",3,"FT",5,"FT",,"","",,2017.1,09-JUN-21,"Britt, Lyle",1445,11,"",,,"",,,"",12399,"Britt, Lyle","Y"
19915,,751,519,48,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.895,1,,,,,16.4282,7,53,0.3987,2.348,6,800,0.13,63,4,65,5,228.6,5,44,15,5,6,14,2.83,6,15,4,290,2,3,2,290,2,5,2,290,2,,,,,,-8,1962,2,11,31,"H-06",2.895,"KM",,"",16.4282,"M",2.348,"M",63,"M",65,"M",125,"FM",6,"C",2.83,"C",15,"KT",3,"FT",5,"FT",,"","KG",1962,2017.1,09-JUN-21,"Britt, Lyle",1445,11,"",,,"",,,"",12400,"Britt, Lyle","Y"
19936,,751,519,49,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.915,1,,,,,15.9249,7,245,0.6151,2.41,6,1457,0.14,52,4,54,5,182.88,5,44,15,5,4.73,14,3.68,6,15,4,290,2,3,2,290,2,4,2,290,2,,,,,,-8,996,2,11,10,"I-06",2.915,"KM",,"",15.9249,"M",2.41,"M",52,"M",54,"M",100,"FM",4.73,"C",3.68,"C",15,"KT",3,"FT",4,"FT",,"","KG",996,2017.1,10-JUN-21,"Britt, Lyle",1447,11,"",,,"",,,"",12401,"Britt, Lyle","Y"
19937,,751,519,50,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.871,1,,,,,15.718,7,370,0.4281,2.559,6,1338,0.12,43,4,46,5,182.88,5,44,15,5,4.14,14,3.88,6,10,4,270,2,10,2,270,2,5,2,270,2,,,,,,-8,960,2,11,10,"J-06",2.871,"KM",,"",15.718,"M",2.559,"M",43,"M",46,"M",100,"FM",4.14,"C",3.88,"C",10,"KT",10,"FT",5,"FT",,"","KG",960,2017.1,10-JUN-21,"Britt, Lyle",1447,11,"",,,"",,,"",12402,"Britt, Lyle","Y"
19938,,751,519,51,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.914,1,,,,,15.8733,7,368,0.4315,2.437,6,1209,0.13,42,4,44,5,182.88,5,44,15,5,3.66,14,3.4,6,10,4,270,2,2,2,270,2,5,2,270,2,,,,,,-8,1755,2,11,10,"K-06",2.914,"KM",,"",15.8733,"M",2.437,"M",42,"M",44,"M",100,"FM",3.66,"C",3.4,"C",10,"KT",2,"FT",5,"FT",,"","KG",1755,2017.1,10-JUN-21,"Britt, Lyle",1447,11,"",,,"",,,"",12403,"Britt, Lyle","Y"
19939,,751,519,52,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.759,1,,,,,15.1038,7,84,0.4376,2.709,6,1140,0.15,35,4,38,5,137.16,5,44,15,5,3.61,14,3.48,6,10,4,270,2,3,2,270,2,5,2,270,2,,,,,,-8,1107,2,11,10,"L-06",2.759,"KM",,"",15.1038,"M",2.709,"M",35,"M",38,"M",75,"FM",3.61,"C",3.48,"C",10,"KT",3,"FT",5,"FT",,"","KG",1107,2017.1,10-JUN-21,"Britt, Lyle",1447,11,"",,,"",,,"",12404,"Britt, Lyle","Y"
19940,,751,519,53,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.91,1,,,,,14.6688,7,120,0.4406,2.792,6,118,0.22,32,4,35,5,137.16,5,44,15,5,4.22,14,3.84,6,10,4,270,2,2,2,270,2,5,2,270,2,,,,,,-8,1258,2,11,10,"L-07",2.91,"KM",,"",14.6688,"M",2.792,"M",32,"M",35,"M",75,"FM",4.22,"C",3.84,"C",10,"KT",2,"FT",5,"FT",,"","KG",1258,2017.1,10-JUN-21,"Britt, Lyle",1447,11,"",,,"",,,"",12405,"Britt, Lyle","Y"
19941,,751,519,54,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.84,1,,,,,15.0563,7,116,0.3603,2.662,6,127,0.24,25,4,28,5,137.16,5,44,15,5,4.1,14,4.08,6,15,4,180,2,2,2,180,2,4,2,180,2,,,,,,-8,,1,11,10,"M-06",2.84,"KM",,"",15.0563,"M",2.662,"M",25,"M",28,"M",75,"FM",4.1,"C",4.08,"C",15,"KT",2,"FT",4,"FT",,"","",,2017.1,11-JUN-21,"Britt, Lyle",1448,11,"",,,"",,,"",12406,"Britt, Lyle","Y"
19942,,751,519,55,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.799,1,,,,,13.9529,7,316,0.3402,3.082,6,967,0.25,26,4,29,5,137.16,5,44,15,5,4.54,14,4.14,6,15,4,180,2,3,2,180,2,5,2,180,2,,,,,,-8,1104,2,11,10,"M-07",2.799,"KM",,"",13.9529,"M",3.082,"M",26,"M",29,"M",75,"FM",4.54,"C",4.14,"C",15,"KT",3,"FT",5,"FT",,"","KG",1104,2017.1,11-JUN-21,"Britt, Lyle",1448,11,"",,,"",,,"",12407,"Britt, Lyle","Y"
19943,,751,519,56,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.963,1,,,,,14.5748,7,242,0.6399,2.768,6,172,0.21,21,4,24,5,137.16,5,44,15,5,8.2,14,5.04,6,15,4,180,2,3,2,180,2,5,2,180,2,,,,,,-8,,1,11,10,"N-07",2.963,"KM",,"",14.5748,"M",2.768,"M",21,"M",24,"M",75,"FM",8.2,"C",5.04,"C",15,"KT",3,"FT",5,"FT",,"","",,2017.1,11-JUN-21,"Britt, Lyle",1448,11,"",,,"",,,"",12408,"Britt, Lyle","Y"
19944,,751,519,57,,,14,14,2130,2130,929,,3,0,,,,,3,7,3.12,1,,,,,14.3051,7,318,0.3763,2.963,6,1030,0.18,20,4,23,5,137.16,5,44,15,5,5.21,14,5.24,6,15,4,210,2,3,2,210,2,6,2,210,2,,,,,,-8,1126,2,11,10,"N-06",3.12,"KM",,"",14.3051,"M",2.963,"M",20,"M",23,"M",75,"FM",5.21,"C",5.24,"C",15,"KT",3,"FT",6,"FT",,"","KG",1126,2017.1,11-JUN-21,"Britt, Lyle",1448,11,"",,,"",,,"",12409,"Britt, Lyle","Y"
19945,,751,519,58,,,14,14,2130,2130,929,,3,0,,,,,3,7,3.022,1,,,,,12.5663,7,401,0.5182,3.249,6,1241,0.27,18,4,21,5,137.16,5,44,15,5,4.29,14,4.27,6,20,4,210,2,3,2,210,2,6,2,210,2,,,,,,-8,,1,11,20,"N-05",3.022,"KM",,"",12.5663,"M",3.249,"M",18,"M",21,"M",75,"FM",4.29,"C",4.27,"C",20,"KT",3,"FT",6,"FT",,"","",,2017.1,11-JUN-21,"Britt, Lyle",1448,11,"",,,"",,,"",12410,"Britt, Lyle","Y"
19946,,751,519,59,,,14,14,2130,2130,929,,3,0,,,,,3,7,3.072,1,,,,,14.9153,7,353,0.4298,2.698,6,242,0.31,22,4,25,5,137.16,5,44,15,5,3.74,14,3.71,6,10,4,180,2,2,2,180,2,5,2,180,2,,,,,,-8,,1,11,20,"N-04",3.072,"KM",,"",14.9153,"M",2.698,"M",22,"M",25,"M",75,"FM",3.74,"C",3.71,"C",10,"KT",2,"FT",5,"FT",,"","",,2017.1,12-JUN-21,"Britt, Lyle",1449,11,"",,,"",,,"",12411,"Britt, Lyle","Y"
19947,,751,519,60,,,14,14,2130,2130,929,,3,0,,,,,3,7,2.955,1,,,,,15.2812,7,268,0.5231,2.655,6,935,0.21,23,4,26,5,137.16,5,44,15,5,4.43,14,4.3,6,10,4,180,2,2,2,180,2,4,2,180,2,,,,,,-8,1048,2,11,20,"O-04",2.955,"KM",,"",15.2812,"M",2.655,"M",23,"M",26,"M",75,"FM",4.43,"C",4.3,"C",10,"KT",2,"FT",4,"FT",,"","KG",1048,2017.1,12-JUN-21,"Britt, Lyle",1449,11,"",,,"",,,"",12412,"Britt, Lyle","Y"
19948,,751,519,61,,,14,14,2130,2130,929,,3,0,,,,,3,7,3.048,1,,,,,15.2237,7,455,0.4469,2.883,6,1367,0.17,26,4,29,5,137.16,5,44,15,5,3.83,14,3.7,6,10,4,180,2,2,2,180,2,5,2,180,2,,,,,,-8,,1,11,20,"O-03",3.048,"KM",,"",15.2237,"M",2.883,"M",26,"M",29,"M",75,"FM",3.83,"C",3.7,"C",10,"KT",2,"FT",5,"FT",,"","",,2017.1,12-JUN-21,"Britt, Lyle",1449,11,"",,,"",,,"",12413,"Britt, Lyle","Y"
19950,,751,519,63,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.856,1,,,,,15.5882,7,464,0.4604,1.933,6,1484,0.13,32,4,34,5,137.16,5,44,15,5,3.62,14,3.6,6,15,4,180,2,2,2,180,2,4,2,180,2,,,,,,-8,2470,2,11,20,"M-03",2.856,"KM",,"",15.5882,"M",1.933,"M",32,"M",34,"M",75,"FM",3.62,"C",3.6,"C",15,"KT",2,"FT",4,"FT",,"","KG",2470,2017.1,13-JUN-21,"Britt, Lyle",1450,11,"",,,"",,,"",12415,"Britt, Lyle","Y"
19951,,751,519,64,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.893,1,,,,,15.9236,7,303,0.4195,2.062,6,1150,0.14,40,4,42,5,137.16,5,44,15,5,4,14,3.65,6,15,4,180,2,3,2,180,2,4,2,180,2,,,,,,-8,1501,2,11,20,"L-03",2.893,"KM",,"",15.9236,"M",2.062,"M",40,"M",42,"M",75,"FM",4,"C",3.65,"C",15,"KT",3,"FT",4,"FT",,"","KG",1501,2017.1,13-JUN-21,"Britt, Lyle",1450,11,"",,,"",,,"",12416,"Britt, Lyle","Y"
19952,,751,519,65,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.937,1,,,,,16.7692,7,166,0.6522,1.86,6,599,0.14,45,4,47,5,182.88,5,44,15,5,4.03,14,3.51,6,15,4,180,2,3,2,180,2,4,2,180,2,,,,,,-8,1752,2,11,10,"K-03",2.937,"KM",,"",16.7692,"M",1.86,"M",45,"M",47,"M",100,"FM",4.03,"C",3.51,"C",15,"KT",3,"FT",4,"FT",,"","KG",1752,2017.1,13-JUN-21,"Britt, Lyle",1450,11,"",,,"",,,"",12417,"Britt, Lyle","Y"
19953,,751,519,66,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.765,1,,,,,17.355,7,99,0.3224,1.719,6,1033,0.1,59,4,61,5,228.6,5,44,15,5,4.88,14,2.44,6,20,4,180,2,3,2,180,2,5,2,180,2,,,,,,-8,986,2,11,31,"J-03",2.765,"KM",,"",17.355,"M",1.719,"M",59,"M",61,"M",125,"FM",4.88,"C",2.44,"C",20,"KT",3,"FT",5,"FT",,"","KG",986,2017.1,13-JUN-21,"Britt, Lyle",1450,11,"",,,"",,,"",12418,"Britt, Lyle","Y"
19975,,751,519,67,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.676,1,,,,,17.9008,7,32,0.3652,1.861,6,404,0.16,62,4,64,5,228.6,5,44,15,5,5.23,14,2.21,6,20,4,180,2,3,2,180,2,8,2,180,2,,,,,,-8,2381,2,11,31,"I-04",2.676,"KM",,"",17.9008,"M",1.861,"M",62,"M",64,"M",125,"FM",5.23,"C",2.21,"C",20,"KT",3,"FT",8,"FT",,"","KG",2381,2017.1,14-JUN-21,"Britt, Lyle",1452,11,"",,,"",,,"",12419,"Britt, Lyle","Y"
19976,,751,519,68,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.76,1,,,,,17.3602,7,147,0.3355,1.761,6,1044,0.15,66,4,68,5,228.6,5,44,15,5,5.88,14,2.95,6,25,4,180,2,3,2,180,2,8,2,180,2,,,,,,-8,2420,2,11,31,"H-04",2.76,"KM",,"",17.3602,"M",1.761,"M",66,"M",68,"M",125,"FM",5.88,"C",2.95,"C",25,"KT",3,"FT",8,"FT",,"","KG",2420,2017.1,14-JUN-21,"Britt, Lyle",1452,11,"",,,"",,,"",12420,"Britt, Lyle","Y"
19977,,751,519,69,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.875,1,,,,,17.4647,7,190,0.33,1.82,6,1299,0.14,70,4,72,5,228.6,5,44,15,5,5.94,14,3.52,6,15,4,180,2,3,2,180,2,8,2,180,2,,,,,,-8,1070,2,11,31,"G-04",2.875,"KM",,"",17.4647,"M",1.82,"M",70,"M",72,"M",125,"FM",5.94,"C",3.52,"C",15,"KT",3,"FT",8,"FT",,"","KG",1070,2017.1,14-JUN-21,"Britt, Lyle",1452,11,"",,,"",,,"",12421,"Britt, Lyle","Y"
19978,,751,519,70,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.936,1,,,,,16.9295,7,120,0.4374,1.716,6,1462,0.17,76,4,78,5,274.32,5,44,15,5,6.52,14,3.37,6,15,4,180,2,3,2,180,2,6,2,180,2,,,,,,-8,1036,2,11,31,"F-04",2.936,"KM",,"",16.9295,"M",1.716,"M",76,"M",78,"M",150,"FM",6.52,"C",3.37,"C",15,"KT",3,"FT",6,"FT",,"","KG",1036,2017.1,14-JUN-21,"Britt, Lyle",1452,11,"",,,"",,,"",12422,"Britt, Lyle","Y"
19980,,751,519,72,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.903,1,,,,,17.7808,7,170,0.3289,1.74,6,1703,0.12,104,4,106,5,320.04,5,44,15,5,7.05,14,4.36,6,0,4,-3,2,0,2,-3,2,3,2,180,2,,,,,,-8,,1,11,31,"D-04",2.903,"KM",,"",17.7808,"M",1.74,"M",104,"M",106,"M",175,"FM",7.05,"C",4.36,"C",0,"KT",0,"FT",3,"FT",,"","",,2017.1,15-JUN-21,"Britt, Lyle",1453,11,"",,,"",,,"",12424,"Britt, Lyle","Y"
19985,,751,520,77,,,17,17,2130,2130,929,,3,0,,,,,3,7,2.931,1,,,,,18.568,7,85,0.6356,1.814,6,1174,0.1,133,4,135,5,411.48,5,44,15,5,8.03,14,4.16,6,5,4,45,2,0,2,-2,2,1,2,90,2,,,,,,-8,,1,11,50,"C-01",2.931,"KM",,"",18.568,"M",1.814,"M",133,"M",135,"M",225,"FM",8.03,"C",4.16,"C",5,"KT",0,"FT",1,"FT",,"","",,2017.1,19-JUN-21,"Haehn, Rebecca",1454,11,"",,,"",,,"",12429,"Haehn, Rebecca","Y"
